max_temp,min_temp,mean_temp,global_radiation,pressure,cloud_cover,sunshine
36.803,29.423,33.113,229.4,108789.4,6.0,14.9
8.604,-9.572,-0.484,79.4,102480.5,1.0,12.1
1.568,-6.010000000000001,-2.221,38.9,98719.9,5.0,8.8
8.628,-7.373,0.6275,97.8,103851.8,4.0,13.5
16.918,-9.955,3.4814999999999996,117.0,106250.3,4.0,13.5
19.039,-7.369000000000001,5.835000000000001,79.3,104636.2,4.0,9.6
8.13,-18.984,-5.4270000000000005,48.8,100544.4,7.0,9.2
-1.106,-1.5520000000000005,-1.3290000000000002,108.2,102691.5,2.0,14.7
23.709,25.045,24.377000000000002,146.5,104225.8,5.0,14.1
-6.392,-33.994,-20.193,34.7,98419.5,3.0,7.9
13.583,-3.487,5.048,60.3,97579.3,3.0,9.2
-9.592,-23.749,-16.6705,72.7,104554.7,1.0,11.3
30.611,23.057000000000002,26.834000000000003,169.4,99576.9,7.0,12.6
37.09,18.738,27.914,226.4,107790.2,6.0,13.8
14.222,6.967,10.5945,81.9,101878.7,4.0,11.3
12.186,-18.845,-3.3294999999999995,61.2,98135.2,5.0,9.7
9.692,-1.3650000000000002,4.1635,68.2,105300.0,5.0,10.9
31.416,20.186999999999998,25.801499999999997,154.5,105264.4,4.0,11.1
12.807,5.048,8.9275,98.1,106958.7,4.0,12.9
27.808,11.335,19.5715,146.6,100089.9,3.0,12.7
9.397,8.005,8.701,81.0,98873.8,5.0,12.1
21.7,13.815000000000001,17.7575,122.6,105098.3,6.0,12.4
10.977,-11.943000000000001,-0.48300000000000054,63.5,104018.3,5.0,10.3
11.083,-20.009,-4.463,101.9,106456.3,4.0,13.5
-2.648,-9.98,-6.314,57.9,102641.5,5.0,10.7
9.478,-2.617,3.4305,88.2,100757.4,2.0,12.7
22.987,3.7960000000000003,13.391499999999999,121.7,101810.9,3.0,12.2
46.06,21.427,33.7435,277.9,103608.9,4.0,12.8
4.96,4.914999999999999,4.9375,92.1,104374.1,2.0,13.4
11.572,-6.86,2.3559999999999994,95.9,104217.0,4.0,13.0
9.071,1.5669999999999997,5.319,81.9,104429.1,4.0,12.2
13.738,-4.811,4.4635,69.5,99326.9,5.0,10.3
-2.275,-4.263,-3.269,55.6,97775.6,6.0,10.5
19.324,11.3,15.312000000000001,150.4,108138.6,1.0,15.4
11.188,-12.737,-0.7744999999999997,49.3,100992.5,5.0,8.6
12.39,-13.029,-0.3194999999999997,50.2,102302.9,2.0,8.4
9.007,-10.202,-0.5975000000000001,84.9,101181.5,3.0,12.5
28.938,8.6,18.769,175.1,102788.1,5.0,13.6
9.212,-4.736999999999999,2.2375000000000003,86.6,107008.8,4.0,12.6
15.842,-5.805999999999999,5.018000000000001,131.3,105476.9,2.0,14.6
8.558,7.087,7.8225,84.4,104782.0,5.0,12.5
11.278,1.225,6.2515,82.2,106964.1,2.0,11.8
47.579,16.372999999999998,31.976,259.9,106251.9,3.0,9.9
-2.499,-23.78,-13.1395,86.4,101583.2,5.0,13.1
43.929,16.987,30.458,286.4,101837.4,6.0,15.3
6.838,-15.37,-4.266,82.1,103230.6,4.0,12.5
9.577,-1.138,4.2195,99.7,107354.2,3.0,13.5
27.725,0.8979999999999997,14.3115,145.6,104942.4,6.0,12.3
5.563,-17.635,-6.036000000000001,89.7,101079.8,7.0,13.2
12.696,11.205,11.9505,61.4,98411.1,6.0,9.6
1.975,-27.245,-12.635,74.8,100301.4,5.0,12.2
6.057,-4.048,1.0045000000000002,81.8,100043.5,3.0,12.5
8.411,-12.234,-1.9115000000000002,54.4,105800.2,4.0,9.8
13.884,4.55,9.217,97.0,99562.0,4.0,12.5
20.902,9.044,14.973,112.7,104610.4,4.0,12.3
-5.337,-15.883,-10.61,85.7,104185.0,5.0,12.9
26.317,-0.5360000000000014,12.8905,121.7,99182.4,4.0,10.7
9.582,-11.428,-0.923,68.4,106191.0,5.0,11.0
17.549,1.605,9.577,131.3,101237.9,3.0,14.4
5.489,-16.331,-5.420999999999999,99.4,106549.7,4.0,13.9
7.395,-9.258,-0.9314999999999998,43.8,100099.3,2.0,8.8
3.445,-14.626,-5.5905,80.5,101883.1,4.0,12.6
18.457,8.51,13.4835,86.6,102824.7,2.0,10.3
7.645,-8.902,-0.6284999999999998,66.7,104117.1,4.0,11.1
1.374,-6.826,1.029,67.4,103744.8,5.0,11.6
-8.835,-28.789,-18.812,38.3,100623.8,5.0,7.9
10.805,-3.112,3.8465,79.6,104231.9,2.0,11.7
1.791,-13.862,-6.0355,37.3,103364.5,3.0,8.6
15.358,-12.612,1.3730000000000002,76.2,102750.7,6.0,10.6
-9.528,-27.227999999999998,-18.378,93.8,106150.3,5.0,13.1
11.62,-19.044,21.181,51.0,102220.7,4.0,8.9
1.912,-13.739,-5.913500000000001,71.2,101549.0,2.0,11.9
5.627,-16.761,-5.567,35.7,97802.0,3.0,8.1
13.965,-7.7860000000000005,3.0894999999999997,84.5,104301.8,4.0,11.5
26.555,11.2,18.877499999999998,145.0,104197.9,6.0,13.0
-5.651,-26.984,-16.317500000000003,46.1,104890.5,2.0,9.3
11.445,-5.159000000000001,3.143,63.7,101620.6,2.0,10.1
5.686,-0.43199999999999994,2.627,105.1,106292.5,4.0,14.3
-9.163,-28.008,-18.5855,63.1,101940.5,3.0,10.5
11.235,1.908,6.5714999999999995,71.4,106072.7,1.0,10.9
19.627,-7.59,6.0184999999999995,80.1,104252.3,3.0,9.3
16.138,-10.526,2.806000000000001,82.9,98407.5,3.0,10.7
39.113,41.002,40.057500000000005,295.2,102992.2,2.0,17.1
10.078,1.904,5.991,62.9,100234.2,7.0,10.4
-3.034,-19.235,-11.1345,82.8,99332.9,1.0,12.8
-7.998,-28.459000000000003,-18.2285,62.5,99041.2,6.0,10.6
10.602,0.45499999999999985,5.5285,57.0,102225.5,3.0,9.7
9.113,-14.918,-2.9025,104.2,100920.4,1.0,13.9
6.549,-8.458,-0.9544999999999999,94.9,107881.5,3.0,13.5
5.109,-7.255,-1.073,76.6,105623.1,4.0,12.2
16.124,5.511000000000001,10.817499999999999,118.7,101580.9,4.0,13.9
-24.127,-41.336,-32.7315,95.7,100539.2,2.0,9.2
-26.564,-55.806000000000004,-41.185,114.5,102427.3,7.0,9.6
5.035,-20.921,-7.943,39.5,96894.6,4.0,8.6
11.242,10.885,11.063500000000001,63.9,100784.5,5.0,10.2
23.796,2.9479999999999995,13.372,94.3,104134.8,6.0,9.5
4.581,-4.436999999999999,0.07200000000000051,40.8,98455.4,1.0,8.8
24.298,-1.8689999999999998,11.2145,131.8,99859.4,3.0,12.4
3.483,-25.86,-11.1885,48.2,98899.3,4.0,9.7
10.808,-10.915000000000001,-0.05350000000000055,62.5,104732.9,5.0,10.2
7.414,-4.8389999999999995,1.2875,44.4,101381.1,1.0,8.9
28.651,14.350999999999999,21.500999999999998,188.0,102959.7,4.0,14.7
16.836,3.789999999999999,10.312999999999999,117.7,100688.4,3.0,13.4
19.709,-2.3710000000000004,8.669,140.3,104516.9,2.0,14.5
49.862,32.104,40.983000000000004,341.4,102877.9,6.0,15.8
24.196,17.67,20.933,174.1,105257.4,6.0,15.7
-8.635,-30.311999999999998,-19.473499999999998,51.8,98420.3,6.0,9.5
17.835,5.828999999999999,11.832,76.3,104617.9,6.0,9.7
11.884,-4.005,3.9395000000000002,83.4,104922.7,1.0,11.8
7.393,-16.953,-4.779999999999999,97.8,105318.2,4.0,13.6
-0.018,-27.442999999999998,-13.7305,84.5,103059.2,5.0,13.0
25.428,-3.119999999999999,11.154,113.5,100118.1,6.0,10.8
9.171,-15.437999999999999,-3.1334999999999997,63.3,103731.8,5.0,10.5
0.96,-32.448,-15.744,26.7,102615.9,4.0,7.3
4.035,-20.874000000000002,-8.419500000000001,94.0,105982.0,4.0,13.6
14.06,-12.024000000000001,1.0179999999999998,103.5,107017.0,5.0,13.1
4.291,-23.651000000000003,-9.680000000000001,48.6,105539.0,2.0,9.7
12.555,-10.297,1.1289999999999996,70.6,100760.7,5.0,10.6
24.573,9.520999999999997,17.046999999999997,123.4,104715.4,6.0,11.3
23.232,-7.5920000000000005,7.819999999999999,98.1,100878.7,2.0,9.8
4.455,-6.417,-0.9809999999999999,79.8,106417.4,3.0,12.5
21.511,22.295,21.903,124.4,102329.9,6.0,13.0
41.083,25.953,33.518,261.8,103107.0,4.0,14.2
13.115,1.796,7.4555,68.1,100510.5,4.0,10.2
25.208,23.021,24.1145,163.8,107395.1,5.0,14.7
1.129,-15.466999999999999,-7.169,79.5,105117.0,5.0,12.6
4.867,-2.083,1.392,88.0,107028.5,3.0,13.1
-3.154,-18.298,-10.725999999999999,96.1,102220.0,7.0,13.8
4.683,-15.373000000000001,-5.345000000000001,93.0,100275.4,3.0,13.5
19.821,-7.537,6.142000000000001,86.1,103895.3,2.0,10.3
7.387,-3.51,1.9385,45.4,104365.7,5.0,9.0
-10.314,-19.244,-14.779,69.8,103976.6,5.0,10.9
11.337,-11.296,0.020500000000000185,110.7,105973.2,4.0,14.1
-19.775,-42.034,-30.9045,98.7,105765.9,1.0,11.4
22.386,-6.194000000000001,8.096,117.9,101275.1,3.0,12.2
2.339,-12.837,-5.249,39.2,96907.9,3.0,8.8
8.1,-2.727,2.6864999999999997,113.7,104497.9,6.0,14.7
21.09,15.368,18.229,148.0,104681.3,2.0,14.5
47.853,40.263,44.058,320.3,103883.1,4.0,15.6
6.032,-11.5,-2.734,64.8,100493.1,4.0,11.1
5.147,1.9520000000000004,3.5495,59.5,104872.4,3.0,10.7
14.356,0.030000000000000027,7.193,80.3,103801.2,2.0,11.1
0.998,-6.0169999999999995,-29.947,72.1,105898.4,1.0,12.0
21.988,-0.08999999999999986,10.949,112.8,102441.8,4.0,11.6
2.696,-5.388000000000001,-1.3460000000000003,72.6,104692.2,4.0,12.0
6.763,-21.54,-7.3885,49.5,103991.3,5.0,9.5
-9.734,-32.916,-21.325,46.8,102505.6,4.0,8.8
13.613,10.775,12.193999999999999,66.4,97810.2,3.0,9.8
8.882,-0.7309999999999999,4.0755,105.5,103420.3,4.0,14.0
3.844,-15.053999999999998,-5.6049999999999995,91.2,99845.8,2.0,13.4
12.831,-9.328999999999999,1.7510000000000003,67.4,100023.3,5.0,10.3
7.177,-8.616,-0.7195,90.3,104059.5,4.0,13.1
15.763,-8.529,3.617,105.4,104789.5,6.0,13.0
10.709,-14.57,-1.9305000000000003,87.9,101616.9,3.0,12.5
12.711,-15.856000000000002,-1.5725000000000007,79.5,106198.7,5.0,11.4
1.905,-4.468000000000001,-1.2815000000000003,51.4,103622.8,6.0,10.1
-3.581,-21.197000000000003,-12.389000000000001,78.0,102652.3,2.0,12.4
16.894,-7.53,4.681999999999999,72.5,104431.5,2.0,9.8
1.628,-9.763,-4.0675,52.3,100702.9,2.0,10.2
9.226,3.401,6.3135,122.5,107872.5,2.0,15.1
29.027,16.633,22.83,168.4,105847.1,6.0,13.6
22.004,16.43,13.606,103.1,98275.8,2.0,10.5
-10.224,-18.392000000000003,-14.308000000000002,85.7,103973.1,5.0,12.4
35.536,15.075,25.305500000000002,212.8,105421.1,2.0,14.0
7.827,-18.508,-5.3405,51.4,99302.1,5.0,9.6
28.477,20.861,24.669,147.7,104963.0,5.0,12.5
23.303,-0.4770000000000003,11.413,157.5,106122.9,4.0,14.9
34.924,32.675,33.799499999999995,185.2,106786.8,6.0,12.7
-4.162,-24.232999999999997,-14.197499999999998,54.6,104449.3,3.0,10.3
6.372,-15.888,-4.758,68.5,99764.0,4.0,11.4
41.829,35.614000000000004,38.721500000000006,277.5,103856.9,3.0,15.3
-12.863,-32.315000000000005,-22.589000000000002,58.2,100850.7,6.0,9.2
12.635,-12.963,-0.1639999999999997,68.4,101765.5,3.0,10.3
1.906,-11.704,-4.899,88.8,105612.1,1.0,13.3
1.361,-4.324,-1.4815,61.8,102657.3,3.0,11.1
13.484,5.269,9.3765,127.3,106799.3,5.0,14.8
0.906,-15.681000000000001,-7.3875,46.2,98521.1,6.0,9.6
9.881,-6.058,1.9115000000000002,53.6,102837.9,6.0,9.4
8.464,-14.652000000000001,-3.0940000000000003,80.7,99311.9,2.0,12.2
6.834,-4.6659999999999995,1.084,78.8,101217.2,6.0,12.2
9.148,-5.247,1.9505,56.1,105414.0,4.0,9.9
16.11,-9.046,3.532,89.8,100672.0,4.0,11.6
0.039,-10.918999999999999,-5.4399999999999995,42.3,97004.4,4.0,9.2
19.212,-1.987,8.6125,124.1,107927.7,1.0,13.4
-1.643,-24.637,-13.14,39.9,98073.2,7.0,8.9
22.246,8.033000000000001,10.413,146.2,104449.3,4.0,14.0
1.406,-13.174,-5.8839999999999995,68.6,105769.7,1.0,11.7
10.33,-16.142,-2.9059999999999997,43.2,96705.0,2.0,8.2
14.961,-7.945,3.508,79.5,102271.9,6.0,11.0
8.907,-20.33,-5.711499999999999,45.0,104401.0,3.0,8.7
0.739,-14.224,-6.7425,44.2,102723.2,4.0,9.4
4.465,-5.579000000000001,-0.5570000000000004,49.7,99712.1,2.0,9.8
6.651,-25.097,-9.223,81.9,101300.8,1.0,12.5
17.403,10.765,14.084,129.6,103382.3,4.0,14.3
8.076,-6.501,0.7875000000000001,105.7,106398.4,5.0,14.1
5.226,-8.425,-1.5995000000000004,92.5,103981.9,6.0,13.4
11.385,-1.68,4.8525,120.6,106027.8,3.0,14.8
9.36,6.878000000000001,8.119,107.7,103696.2,6.0,14.1
8.227,-17.274,-4.5235,74.3,102041.6,5.0,11.7
11.57,-7.635000000000001,1.9674999999999998,78.1,99101.6,3.0,11.5
15.138,-4.506,5.316,65.7,102265.1,4.0,9.6
39.383,15.407000000000002,27.395000000000003,233.0,105992.4,1.0,14.3
4.75,-24.224,-9.737,62.7,103488.3,6.0,11.0
14.566,-15.256,-0.34499999999999975,99.0,99992.1,1.0,12.5
3.116,-2.7799999999999994,0.16800000000000037,46.0,103695.3,4.0,9.5
14.518,15.988999999999999,15.253499999999999,141.0,105279.0,5.0,15.7
7.391,3.396,5.3934999999999995,79.6,103548.8,2.0,12.2
4.777,-0.6259999999999994,2.0755000000000003,90.5,107783.1,4.0,13.3
9.902,-15.195,-2.6465000000000005,66.5,104159.3,2.0,10.8
15.024,-10.614999999999998,2.2045000000000003,70.3,101516.3,5.0,10.0
-6.962,-30.981,-18.9715,60.4,101713.3,2.0,10.6
12.563,-0.573,5.995,92.3,106463.4,1.0,12.5
8.88,3.713,6.2965,71.7,102914.4,5.0,11.4
21.26,1.831,11.5455,107.5,99059.8,6.0,11.5
14.419,1.2750000000000004,7.847,100.6,106416.4,2.0,12.9
13.793,-1.35,6.2215,107.2,104437.5,5.0,13.3
18.291,-2.205,8.043,93.4,100900.9,6.0,11.3
9.756,-10.889,-0.5664999999999996,56.1,101195.3,4.0,9.8
16.015,-5.064,5.4755,70.5,103770.4,6.0,9.6
5.843,-14.165,-4.161,82.4,106250.7,1.0,12.6
10.257,-8.507,0.875,113.3,103877.7,5.0,14.4
8.136,-1.46,3.3379999999999996,59.5,103810.2,4.0,10.3
11.785,-6.822000000000001,2.4814999999999996,73.4,106386.7,6.0,11.1
20.552,10.484,15.518,157.9,102282.4,2.0,15.4
21.286,2.6000000000000005,11.943000000000001,136.3,101020.5,6.0,13.7
9.356,5.037999999999999,7.196999999999999,111.4,103982.3,1.0,14.4
11.64,-9.603,1.0185000000000004,70.6,103411.1,2.0,10.7
49.429,35.251,42.34,295.2,101206.3,3.0,11.4
25.39,26.011,25.700499999999998,163.6,107078.6,0.0,14.4
-7.845,-37.043,-22.444,39.4,102690.4,2.0,8.2
23.572,-0.7780000000000005,11.396999999999998,102.4,105197.1,5.0,9.8
5.086,5.0760000000000005,5.081,48.6,105229.8,3.0,9.6
7.472,-16.102,-4.3149999999999995,92.4,100512.2,4.0,13.2
9.737,6.521,8.129,87.4,101879.9,1.0,12.6
10.13,-10.799,-0.33449999999999935,46.4,101800.1,1.0,8.6
10.59,-22.333,-5.871499999999999,68.5,103887.9,2.0,10.8
10.575,-8.882,0.8464999999999998,79.8,105653.9,2.0,11.8
-6.571,-21.099999999999998,-13.8355,58.1,104409.3,3.0,10.4
10.354,-8.344999999999999,1.0045000000000002,73.3,99649.2,4.0,11.3
25.394,14.291,19.8425,113.2,98405.3,4.0,10.3
7.111,-22.500999999999998,-7.6949999999999985,46.3,102789.3,4.0,9.1
8.492,1.3500000000000005,4.921000000000001,108.5,100854.1,1.0,14.3
8.27,-5.942,1.1639999999999997,53.3,97339.1,5.0,9.7
9.756,6.3660000000000005,8.061,101.4,103905.7,6.0,13.6
46.331,31.680000000000003,39.005500000000005,307.0,101186.2,2.0,14.7
37.242,15.169,26.2055,234.5,102892.8,2.0,14.6
9.63,-2.5080000000000005,3.561,69.4,105404.1,5.0,11.1
9.517,-0.14499999999999957,4.686,104.9,107315.2,3.0,13.9
21.317,4.973,13.145,99.8,99916.3,5.0,11.0
26.443,11.517,18.98,185.4,106527.3,5.0,15.6
31.463,23.148,27.305500000000002,205.6,105408.6,3.0,15.1
34.445,25.679000000000002,30.062,217.1,107102.2,5.0,14.2
10.323,6.5169999999999995,8.42,121.9,101782.9,6.0,15.0
1.687,-12.4,-5.3565000000000005,91.4,100292.7,3.0,13.5
12.328,-6.195,3.0664999999999996,68.0,98944.7,5.0,10.4
14.199,11.664,12.9315,123.9,108251.2,4.0,14.6
10.421,-0.08399999999999963,5.1685,88.4,106122.6,2.0,12.5
24.894,10.32,17.607,112.2,101131.7,4.0,10.8
15.36,4.9719999999999995,10.166,68.4,104312.8,6.0,9.7
14.781,-4.259,5.261,112.3,102859.6,1.0,13.7
36.855,20.836000000000002,28.8455,183.5,104368.9,6.0,11.6
13.019,-5.929,3.545,63.6,102497.8,5.0,9.7
0.461,-22.244,-10.8915,47.1,97515.8,1.0,9.7
2.051,-13.413,-5.681,78.5,102090.3,2.0,12.5
34.117,33.537,33.827,217.9,101336.0,2.0,14.4
12.251,-15.254,-1.5015,66.2,100909.5,5.0,10.3
3.381,-12.048,-4.3335,63.8,100884.4,2.0,11.2
9.221,-12.149000000000001,-1.4640000000000004,90.5,101140.1,4.0,12.9
15.471,-14.005,0.7329999999999997,112.6,106619.0,6.0,13.6
12.873,-17.785,-2.4560000000000004,88.6,106187.3,6.0,12.1
8.945,-1.2609999999999992,3.8420000000000005,101.0,101865.4,5.0,13.7
17.181,-12.137,-21.034,63.7,99950.5,6.0,8.6
18.633,0.7220000000000004,9.6775,123.3,100321.3,2.0,13.6
7.692,3.6180000000000003,-4.862,54.7,100992.7,1.0,9.9
13.26,2.181,7.7204999999999995,82.4,105753.2,5.0,11.4
6.249,-18.542,-6.146500000000001,43.2,103601.5,5.0,8.9
24.876,6.2059999999999995,15.541,144.5,102537.5,3.0,13.6
10.91,-12.562999999999999,-0.8264999999999993,96.8,105482.3,2.0,13.1
6.17,-12.401,-3.1155,58.4,102622.2,3.0,10.5
10.557,-13.924,-1.6834999999999996,99.6,103077.6,7.0,13.3
0.967,-23.003999999999998,-11.0185,37.9,103572.7,1.0,8.7
5.774,-13.796999999999999,-4.0115,91.4,105318.0,4.0,13.3
13.801,5.035,9.418,70.2,101102.7,4.0,10.2
-19.986,-42.286,-31.136000000000003,74.1,104020.9,6.0,8.8
11.046,3.505,7.275499999999999,76.5,103597.1,3.0,11.5
14.028,-3.4979999999999998,5.265000000000001,109.4,103664.7,2.0,13.6
12.946,9.378,11.161999999999999,136.3,107450.9,4.0,15.5
44.407,45.326,44.8665,282.4,109288.5,5.0,15.2
10.192,-10.059000000000001,0.06649999999999956,49.8,97716.6,1.0,9.0
10.379,-11.879999999999999,-0.7504999999999997,109.0,100818.9,3.0,14.1
11.356,-7.824,1.766,54.0,102891.1,5.0,9.2
8.532,-8.374,0.07899999999999974,58.3,97747.0,6.0,10.2
15.007,-10.866999999999999,2.0700000000000003,74.0,100205.5,1.0,10.2
4.712,-13.81,-4.549,39.7,102012.1,5.0,8.7
3.227,-3.239,-0.006000000000000005,46.0,105125.2,1.0,9.5
29.527,2.487,16.007,138.7,104884.9,3.0,11.3
14.227,-10.161999999999999,2.0325000000000006,97.5,102212.4,4.0,12.6
9.338,-21.392,-6.027,57.1,105629.4,5.0,9.9
-3.239,-27.026,-15.1325,54.0,104922.6,5.0,10.3
-9.038,-16.632,-12.835,75.7,103785.1,1.0,11.7
-0.65,-7.593,-4.1215,60.5,102631.7,2.0,11.0
28.88,6.16,17.52,172.9,106073.7,5.0,13.5
2.231,-19.018,-8.3935,41.0,104020.1,6.0,9.0
7.592,1.1690000000000005,4.3805,54.7,104618.5,3.0,9.9
0.931,-22.676000000000002,-10.8725,45.2,99280.0,6.0,9.5
42.176,29.661,35.9185,241.2,103687.9,2.0,12.1
7.759,-0.5050000000000008,3.627,90.5,105531.1,5.0,13.0
14.905,-11.286999999999999,1.8090000000000002,122.6,105182.2,5.0,14.3
4.95,-13.392,-4.221,41.9,99917.3,5.0,8.9
14.181,-8.293,2.944,108.7,102671.6,5.0,13.5
7.82,-5.879,0.9705000000000004,45.6,102573.2,2.0,8.9
1.73,-21.291,-9.7805,44.5,98832.6,3.0,9.4
-0.632,-4.6530000000000005,-2.6425,80.7,104138.1,2.0,12.7
7.532,-8.915000000000001,-0.6915000000000004,86.2,102231.6,6.0,12.7
18.741,6.727,12.734,137.9,102569.2,6.0,14.7
-1.013,-25.588,-13.3005,47.1,105181.9,5.0,9.7
16.321,-1.532,7.394500000000001,65.3,104496.9,4.0,8.9
5.729,-6.8759999999999994,-0.5734999999999997,59.4,104927.2,4.0,10.6
5.894,2.3950000000000005,4.144500000000001,103.7,102484.1,6.0,14.2
11.464,1.178,6.321,101.2,99785.5,4.0,13.3
14.039,-6.53,3.7544999999999997,57.2,98401.7,3.0,8.7
11.849,2.5949999999999998,7.2219999999999995,118.2,105807.7,4.0,14.5
9.048,-16.744,-3.848,58.0,104059.3,2.0,10.1
-4.666,-10.453,-7.5595,65.9,102952.0,5.0,11.3
32.188,10.188000000000002,21.188000000000002,149.7,101579.4,6.0,11.1
9.851,-15.266,-2.7074999999999996,69.6,105107.4,2.0,11.0
17.233,-5.065,6.084,81.7,104612.5,4.0,10.5
10.157,1.1189999999999998,5.638,72.0,106600.2,6.0,11.2
11.118,3.9370000000000003,7.5275,102.2,99909.9,2.0,13.5
3.865,-17.063,-6.598999999999999,97.9,101710.5,2.0,13.9
17.232,5.641,11.436499999999999,99.9,103765.2,5.0,12.2
8.011,-13.873000000000001,-2.931000000000001,56.4,98318.1,7.0,10.1
11.715,5.913,8.814,112.4,103491.6,4.0,14.1
1.596,-10.762,-4.583,45.4,100749.9,1.0,9.5
9.254,-7.4270000000000005,0.9134999999999995,94.7,105528.0,6.0,13.2
20.643,8.085,14.364,109.2,102378.4,3.0,11.7
3.619,-25.439999999999998,-10.910499999999999,62.8,102869.3,5.0,11.1
27.148,3.1849999999999996,15.1665,157.7,100869.7,5.0,13.8
2.437,-11.728000000000002,-4.645500000000001,69.0,105103.8,5.0,11.7
-10.289,-36.692,-23.4905,35.7,103512.3,2.0,7.1
7.925,-3.9610000000000003,1.9819999999999998,50.5,97554.1,2.0,9.5
-2.533,-18.945,-10.739,52.6,98134.0,4.0,10.2
12.858,-1.067,5.8955,83.6,105387.5,4.0,11.7
19.17,-1.799999999999999,8.685000000000002,121.0,102525.0,3.0,13.2
38.761,22.368000000000002,30.564500000000002,229.4,100364.0,2.0,12.9
4.76,-10.206,-2.723,63.7,104329.9,4.0,11.1
13.631,-2.191,5.720000000000001,108.7,108036.6,5.0,13.5
1.051,-28.619,-13.784,88.5,107387.4,4.0,13.3
15.904,9.3,12.602,68.4,98590.2,6.0,9.5
-3.632,-25.689,-14.6605,89.7,100964.6,5.0,13.3
4.75,-3.1620000000000004,0.7939999999999998,61.6,99679.7,4.0,10.9
10.496,-3.122,3.6870000000000003,77.7,104265.7,1.0,11.6
12.537,-1.3929999999999998,5.572000000000001,58.7,101108.5,5.0,9.4
11.366,-13.661999999999999,-1.1479999999999997,62.8,98029.5,1.0,10.1
20.06,18.398,19.229,133.7,103352.9,2.0,13.9
12.652,4.739999999999999,8.696,82.3,104961.2,5.0,11.6
-5.68,-12.893,-9.2865,99.7,101563.7,3.0,13.9
25.39,7.468999999999999,16.4295,158.8,107151.4,1.0,14.4
19.499,14.924,17.2115,109.0,102871.5,1.0,12.4
13.858,6.7509999999999994,10.3045,66.1,99105.7,2.0,10.0
26.579,2.1020000000000003,14.3405,158.3,107239.6,2.0,14.0
12.148,-21.649,-4.750500000000001,47.5,97980.8,6.0,8.2
5.15,-19.74,-7.294999999999999,35.2,102589.0,4.0,8.1
19.44,-0.9789999999999992,9.230500000000001,86.2,97951.0,1.0,10.3
-2.37,-15.989,-9.1795,87.7,107052.3,1.0,13.2
9.261,-16.173000000000002,-3.4560000000000013,91.1,102135.7,4.0,12.9
39.846,17.401999999999997,28.623999999999995,214.9,105870.8,6.0,12.4
14.314,-5.454,4.43,108.6,102406.5,3.0,13.4
12.297,-9.971,1.1630000000000003,67.2,98215.6,3.0,10.3
14.608,-0.7820000000000003,6.913,85.9,99930.6,5.0,11.6
10.752,-2.0340000000000003,4.359,61.4,104351.9,5.0,10.1
0.868,-12.409,-5.7705,44.3,100662.9,3.0,9.4
35.971,11.192,23.5815,186.0,104657.0,0.0,11.2
7.818,-18.467,-5.3245,72.4,102098.8,7.0,11.6
0.17,-12.862,-6.346,40.5,98471.5,1.0,9.0
12.696,-17.967,-2.6354999999999995,65.6,100115.4,2.0,10.1
12.877,-1.554,5.6615,72.6,103616.0,3.0,10.7
13.777,-16.983,-1.6030000000000006,65.6,99164.5,6.0,9.9
27.145,15.818999999999999,21.482,129.0,102705.1,6.0,10.7
10.092,-8.084999999999999,1.0035000000000007,70.5,99972.6,2.0,11.0
24.888,19.27,22.079,144.8,101007.1,5.0,13.3
13.224,-1.5979999999999999,5.813000000000001,62.4,99066.9,3.0,9.6
7.966,-12.306,-2.1699999999999995,97.8,106264.4,5.0,13.6
-0.226,-28.484,-14.355,37.9,103670.9,6.0,8.7
-19.992,-43.482,-31.737000000000002,95.2,100362.8,4.0,10.9
35.149,26.629,30.889000000000003,177.7,105804.9,6.0,10.9
-1.215,-30.768,-15.9915,51.1,99415.9,2.0,10.1
9.759,-6.171,1.794,65.1,98177.4,3.0,10.6
1.951,-19.455,-8.751999999999999,34.8,99948.1,2.0,8.3
5.646,-9.604000000000001,-1.9790000000000005,45.2,104077.2,2.0,9.2
16.881,7.593,12.237,107.1,100246.4,1.0,12.9
12.465,6.337000000000001,9.401,67.2,105161.2,5.0,10.4
4.438,-24.148,-9.855,62.4,104029.9,2.0,11.0
10.068,-15.463999999999999,-2.6979999999999995,90.1,105891.5,1.0,12.7
16.59,-10.178,3.2059999999999995,74.0,102042.7,6.0,10.1
-1.191,-15.932,-8.5615,43.4,102277.1,5.0,9.3
3.439,-2.4419999999999993,0.4985000000000004,86.9,99686.8,4.0,13.1
13.032,2.2640000000000002,7.648,101.8,100828.3,3.0,13.2
12.697,-4.014,4.3415,66.6,98023.1,3.0,10.2
8.413,-15.89,-3.7385,49.0,103895.8,4.0,9.2
18.279,6.653,12.466,80.9,99933.7,4.0,10.2
14.076,1.824,7.95,60.7,105085.8,3.0,9.4
10.908,12.038,11.472999999999999,59.5,99173.6,2.0,9.9
30.382,-0.4920000000000009,14.945,135.3,103449.1,2.0,10.4
18.266,7.4159999999999995,12.841,95.8,105003.3,5.0,11.6
7.566,-4.307,1.6294999999999997,71.5,102891.1,2.0,11.5
10.285,-11.097999999999999,-0.4064999999999994,85.1,100873.1,6.0,12.3
13.595,-30.373,-8.389,66.1,105273.8,4.0,9.9
5.387,-0.10200000000000031,2.6424999999999996,77.2,103856.6,6.0,12.2
1.606,-20.2,-9.296999999999999,67.5,105939.1,4.0,11.6
